sent_id,DOsentence,PDsentence,realized_construction,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,bert_ratio,lstm-large_ratio
1276,Juan wrote enough different people enough letters,Juan wrote enough letters to enough different people,PD,3.7304458618164062,-1.0210936069488525,-6.605650782585144,-3.968942165374756,-18.181661665439606,-10.624385297298431
1277,Mary gave the Lord her talent,Mary gave her talent to the Lord,PD,-0.5008010864257812,-1.7666348218917847,-0.6834007501602173,-2.226646363735199,-0.3610979560762644,-4.770663022994995
1278,Michael gave me some wonderful advice,Michael gave some wonderful advice to me,DO,5.026218414306641,2.2357370853424072,4.293022990226746,4.596365332603455,-0.5981410071253777,9.662408471107483
1279,Juan owed God that,Juan owed that to God,PD,2.0141849517822266,-3.3128819465637207,-3.8376545906066895,-1.9660369157791138,-6.705242535099387,-9.61294960975647
1280,John gave you that ability and that talent,John gave that ability and that talent to you,DO,4.045505523681641,7.74519944190979,8.82588118314743,6.762919902801514,-0.8915949240326881,10.997246623039246
1281,It cost you about the same,It cost about the same to you,DO,-1.0969429016113281,1.0787450075149536,7.284974589943886,3.754505380988121,1.229653516318649,8.963027108460665
1282,Juan gave him half the stuff he's got,Juan gave half the stuff he's got to him,DO,5.622520446777344,8.016493201255798,5.554483532905579,4.930972337722778,14.827503762746346,7.576825976371765
1283,Bob sold him lesser equipment,Bob sold lesser equipment to him,DO,3.7234458923339844,1.0820543766021729,1.4123742580413818,2.4615641832351685,-0.41250506043434143,-10.93808627128601
1284,It cost you money,It cost money to you,DO,1.8168487548828125,1.029780387878418,7.4771846532821655,5.598519265651703,7.765622854232788,10.555685043334961
1285,Michael gave him the same advantage that you have,Michael gave the same advantage that you have to him,DO,0.9798965454101562,-0.42217016220092773,4.564965605735779,4.5979602336883545,18.68437134474516,9.95957624912262
1286,John gave him a look that he is always grinning,John gave a look that he is always grinning to him,DO,8.991703033447266,7.277640104293823,11.997675895690918,6.690234839916229,13.494152188301086,6.754988789558411
1287,Mary sold a couple who had no idea that homes ever needed upkeep it,Mary sold it to a couple who had no idea that homes ever needed upkeep,PD,-1.1922454833984375,-13.127236485481262,-11.68198972940445,-14.730401933193207,-28.467283713805955,-14.794987082481384
1288,We gave it two years back,We gave two years back to it,DO,5.1581878662109375,1.4369427263736725,3.9747034907341003,4.000464558601379,2.028276562690735,5.047226846218109
1289,Linda gave me a little variety,Linda gave a little variety to me,DO,6.253517150878906,9.86171805858612,6.554531037807465,7.827052295207977,-0.2634478658437729,10.738109946250916
1290,Mary gave me trouble about getting Cosmopolitan,Mary gave trouble about getting Cosmopolitan to me,DO,8.032943725585938,15.949152112007141,10.292067170143127,13.234798550605774,9.58848151564598,12.851457357406616
1291,Linda gave us a lot more space,Linda gave a lot more space to us,DO,4.028812408447266,4.18114173412323,6.475960314273834,3.9444807171821594,3.8082329114549793,12.2995285987854
1292,Juan gave us a place to stack things during the day,Juan gave a place to stack things during the day to us,DO,1.4851722717285156,7.060748934745789,14.218373388051987,12.675727277994156,10.953822775307344,24.841339141130447
1293,Bob gave me the plate,Bob gave the plate to me,DO,3.364795684814453,5.550000190734863,3.6475395560264587,2.105293929576874,-5.196914497530088,-3.3373700380325317
1294,Mary sent me another good book,Mary sent another good book to me,DO,4.360469818115234,-1.0948472023010254,4.173884034156799,3.789167046546936,4.489876836538315,6.148721158504486
1295,John sent me this book,John sent this book to me,DO,2.6135425567626953,-5.022729605436325,4.350530982017517,3.4747833609580994,1.5771974306553602,0.09835636615753174
1296,John told you something about that,John told something about that to you,DO,4.961580276489258,4.622069478034973,9.54843533039093,8.000033974647522,12.791550870984793,17.908058285713196
1297,Alice gave the university a huge sum of money,Alice gave a huge sum of money to the university,PD,-2.5540847778320312,-9.604386061429977,-2.1341390311717987,-2.165455363690853,2.205656694684876,-0.6854376494884491
1298,They told them anything they want to,They told anything they want to to them,DO,1.4244136810302734,5.61079877614975,10.046691656112671,13.071786403656006,0.20715967565774918,5.450162768363953
1299,Alice gave them a little too much,Alice gave a little too much to them,DO,1.8564338684082031,-0.7495402097702026,5.1938934326171875,1.571492813527584,1.6212639606092125,0.6402133628726006
1300,It cost us a fortune,It cost a fortune to us,DO,1.0800743103027344,0.34185004234313965,8.793561041355133,9.19360101222992,7.884922482073307,12.144567966461182
1301,John gave them things out of the refrigerator,John gave things out of the refrigerator to them,DO,4.371757507324219,9.5307377576828,7.80719918012619,5.680887311697006,1.2940756330499426,17.07240480184555
1302,Michael sent the next one it,Michael sent it to the next one,PD,-0.8601150512695312,-4.5481449365615845,-3.2820242643356323,-1.3476743698120117,-6.321354171261191,-16.806582778692245
1303,Maria sent us it,Maria sent it to us,PD,-0.25115966796875,-4.155865162611008,-0.12739777565002441,-1.3407735228538513,-10.326498091220856,-1.7202935218811035
1304,Mary gave me five minutes,Mary gave five minutes to me,DO,2.994844436645508,2.0454941987991333,5.947256326675415,4.214929223060608,8.716998934745789,7.949486970901489
1305,John paid the clock attention,John paid attention to the clock,PD,-0.7069301605224609,-6.047866880893707,-5.958190947771072,-11.176244914531708,-19.977321218699217,-6.606558084487915
1306,Michael gave me a hard time,Michael gave a hard time to me,DO,3.3968639373779297,0.13613522052764893,10.486916318535805,5.739096909761429,17.44498901424231,12.23924983292818
1307,Linda told you a little bit about taxes in Texas,Linda told a little bit about taxes in Texas to you,DO,3.1067237854003906,11.778774857521057,10.756256885826588,11.695157080888748,8.348679776769131,13.715655028820038
1308,John paid me fifty dollars,John paid fifty dollars to me,DO,-0.08742523193359375,-4.515851855278015,4.424602150917053,7.3738415241241455,1.0983827114105225,-4.14464008808136
1309,Michael gave you all your graphs and your charts and stuff,Michael gave all your graphs and your charts and stuff to you,DO,5.182823181152344,10.652474403381348,8.907700419425964,9.270591139793396,5.6762148486450315,3.6544463634490967
1310,Mary gave you kind of a savings plan,Mary gave kind of a savings plan to you,DO,3.504993438720703,0.8705130070447922,9.0797621011734,7.347670137882233,5.921900519751944,2.6142486445605755
1311,John gave you a reason to care,John gave a reason to care to you,DO,1.1280479431152344,7.421909809112549,13.625088632106781,15.195514738559723,21.431796574033797,14.030503511428833
1312,Alice fed little babies food,Alice fed food to little babies,DO,-0.5844001770019531,-0.7980251312255859,0.621467649936676,1.4772972464561462,-9.95093908905983,-2.411715507507324
1313,Mary taught you manners,Mary taught manners to you,DO,3.977731704711914,4.724550843238831,6.066591382026672,7.428298592567444,3.0333438962697983,5.034378290176392
1314,Mary taught you respect for anyone,Mary taught respect for anyone to you,DO,1.6217117309570312,6.8746572732925415,5.883431911468506,7.793871641159058,14.089424192905426,7.728090524673462
1315,Linda taught the kids the moral aspects of things,Linda taught the moral aspects of things to the kids,PD,0.7005996704101562,5.467814207077026,3.961501784622669,2.512809406965971,2.6600773064419627,10.97383539378643
1316,Bob brought her them,Bob brought them to her,PD,1.6346187591552734,-0.4610515832901001,-2.078237771987915,-1.378073811531067,-6.347464591264725,-5.660950541496277
1317,Alice gave me the opportunity to come in to work and fix it,Alice gave the opportunity to come in to work and fix it to me,DO,2.433185577392578,3.590538129210472,11.30913956463337,12.076063215732574,13.648937430945807,9.813087329268456
1318,Alice gave him the seat that normally belongs to John Bel John,Alice gave the seat that normally belongs to John Bel John to him,DO,5.667533874511719,21.463691297918558,6.135990809649229,4.004632037132978,4.372747904155403,0.8519429881125689
1319,It caused somebody else harm or injury,It caused harm or injury to somebody else,DO,1.2609367370605469,-1.1106898188591003,0.4109703302383423,-2.301147699356079,-7.333574914373457,0.22884142398834229
1320,It gave them the right to do this,It gave the right to do this to them,DO,1.4653167724609375,6.389424066990614,8.869250237941742,8.838236898183823,14.289372211656882,9.331250473856926
1321,It cost you a fortune,It cost a fortune to you,DO,1.3796958923339844,0.24480962753295898,4.565452396869659,4.549420952796936,7.805141554679722,12.832374095916748
1322,It cost us about three hundred dollars,It cost about three hundred dollars to us,DO,-0.4064750671386719,-5.998802542686462,6.775676608085632,9.210803598165512,7.731911435723305,15.31447947025299
1323,Bob gave the criminal the benefit,Bob gave the benefit to the criminal,DO,-0.5551376342773438,-4.143555283546448,-3.3644020557403564,-1.2492260932922363,-7.152469456195831,-4.757376432418823
1324,John paid the two-year-olds attention,John paid attention to the two-year-olds,PD,-3.7675323486328125,0.17269915342330933,-3.950944811105728,-5.6957888007164,-21.191954797919607,-13.44201135635376
1325,John gave a stranger her,John gave her to a stranger,PD,1.036712646484375,-5.338536739349365,-4.5625693798065186,-8.650614500045776,-21.42520623654127,-5.930553197860718
1326,Alice gave the child stimulation,Alice gave stimulation to the child,DO,4.66656494140625,2.8413496017456055,1.292824625968933,0.7699978947639465,0.5351816117763519,3.899773523211479
1327,Juan took another state them,Juan took them to another state,PD,0.007442474365234375,-0.604804277420044,-9.96652352809906,-7.707456588745117,-21.638233616948128,-22.80077815055847
1328,Maria told all my friends that,Maria told that to all my friends,PD,2.0944671630859375,6.1366753578186035,1.559573233127594,0.0071451663970947266,-2.2045709267258644,2.193967044353485
1329,Maria paid them a hundred dollars,Maria paid a hundred dollars to them,DO,2.8548431396484375,-2.0204161405563354,1.2699052095413208,2.532570719718933,3.9422053694725037,2.5007108449935913
1330,Linda offered everyone insurance,Linda offered insurance to everyone,PD,2.598682403564453,0.5309251546859741,-2.1526505947113037,-1.2722077369689941,0.3187624216079712,-0.4417898654937744
1331,Linda gave you these rates,Linda gave these rates to you,DO,2.228574752807617,2.01526141166687,3.5634405612945557,2.7300915718078613,3.7259755730628967,7.701478600502014
1332,Mary gave you more of an elongated look,Mary gave more of an elongated look to you,DO,5.117719650268555,1.3883190155029297,6.420124381780624,4.962000723928213,5.010940313339233,7.330645322799683
1333,John allowed you the privacy and all,John allowed the privacy and all to you,DO,0.8013725280761719,0.8400330543518066,5.270206093788147,5.965937852859497,19.0501389503479,6.5765721797943115
1334,Michael sent me their baby clothes and all their stuff,Michael sent their baby clothes and all their stuff to me,PD,3.3615951538085938,2.21920907497406,3.25571346282959,2.442183196544647,-1.4961913786828518,-1.2532000541687012
1335,Juan gave him a lot of leeway,Juan gave a lot of leeway to him,DO,9.778032302856445,3.1896486207842827,4.5010168850421906,4.182194642722607,1.466667149856221,7.317541815340519
1336,John left somebody else who has expertise in that it,John left it to somebody else who has expertise in that,PD,0.12435531616210938,-3.3393334448337555,-9.239232897758484,-14.862574934959412,-21.604449704289436,-17.503690659999847
1338,John gave you a clue,John gave a clue to you,DO,1.4030303955078125,3.3388537764549255,5.537676692008972,7.570739150047302,8.632306188344955,9.977903485298157
1339,Michael gave him more direction,Michael gave more direction to him,DO,5.589328765869141,7.278389245271683,2.816681742668152,1.79779851436615,-3.0783006250858307,4.715942203998566
1340,It cost me two hundred dollars,It cost two hundred dollars to me,DO,-0.21510696411132812,-1.5292010307312012,8.006417334079742,9.301137447357178,5.468273892998695,14.619580507278442
1341,She sent everybody in her company a memo,She sent a memo to everybody in her company,PD,-2.7739219665527344,0.06692150235176086,-2.7325432896614075,-3.0781555771827698,-3.2432406484149396,-9.282226324081421
1342,John brought me Greenpeace stickers,John brought Greenpeace stickers to me,DO,5.353553771972656,4.64568018913269,9.412906050682068,5.698857963085175,2.7886002282612026,9.531573057174683
1343,Maria took them it,Maria took it to them,PD,1.2256736755371094,-1.6589370965957642,-0.22347688674926758,-4.377788543701172,-11.38428246974945,-5.502236366271973
1344,Mary showed them the brochure that the city sent out that explained if you recycle this many cans this much power is saved and all this stuff,Mary showed the brochure that the city sent out that explained if you recycle this many cans this much power is saved and all this stuff to them,DO,1.9126052856445312,5.610556602478027,9.757939171046019,11.434457443654537,23.69796588779718,21.601526021957397
1346,Mary gave them a break from that area,Mary gave a break from that area to them,DO,1.6599197387695312,5.287114977836609,10.240172386169434,8.064885139465332,1.9715652782469988,8.241283893585205
1347,Maria brought it a more of a college atmosphere,Maria brought a more of a college atmosphere to it,PD,4.231880187988281,0.5424576997756958,0.0748431384563446,-5.364503592252731,-5.4483689442276955,-3.0084933042526245
1348,Alice left the offensive coach the offense,Alice left the offense to the offensive coach,PD,1.6078071594238281,-1.3783767223358154,2.743962287902832,-8.352460622787476,-19.394233275204897,-5.246218919754028
1349,Maria gave them a piece of bacon,Maria gave a piece of bacon to them,DO,3.8530654907226562,4.970528185367584,5.296456143260002,5.748436938971281,1.0502824939321727,8.011456176638603
1351,Bob gave me the name of somebody else to take a look at it,Bob gave the name of somebody else to take a look at it to me,DO,0.8836402893066406,7.053035706281662,12.708870857954025,11.893389452248812,1.4585760487243533,11.779929995536804
1352,Linda gave them those,Linda gave those to them,DO,4.828197479248047,10.085413455963135,4.866346597671509,1.7893383502960205,-1.6201571077108383,0.47266459465026855
1353,Michael gave you a better perspective on life,Michael gave a better perspective on life to you,DO,2.1282119750976562,6.082646667957306,8.318688869476318,11.078946352005005,4.987413469236344,7.2316917181015015
1354,Michael gave you more of a glimpse of the real world,Michael gave more of a glimpse of the real world to you,DO,2.287586212158203,2.5816853046417236,9.368004560470581,7.2577648758888245,2.002127133309841,10.016591787338257
1355,Bob gave them more security in going to the counselor,Bob gave more security in going to the counselor to them,DO,5.138557434082031,15.060270607471466,10.66484546661377,8.800843179225922,14.840838462114334,16.766491889953613
1356,Bob gave us information about our Employee Assistance Programs,Bob gave information about our Employee Assistance Programs to us,DO,-0.033447265625,4.8767900466918945,6.607085108757019,5.248823165893555,-3.5586559176445007,19.345495462417603
1357,Juan gave it a try,Juan gave a try to it,DO,3.4477710723876953,8.102715253829956,10.484959244728088,13.200764298439026,13.899784080684185,11.590007960796356
1358,Michael gave it a try,Michael gave a try to it,DO,3.1719703674316406,8.435341477394104,11.162791132926941,13.283519268035889,14.775761114433408,16.091394186019897
1359,Linda gave it a try,Linda gave a try to it,DO,3.4477691650390625,7.860213875770569,12.489581227302551,11.951648592948914,14.675647057592869,17.18282186985016
1360,Linda paid us the time of day,Linda paid the time of day to us,DO,-0.9626045227050781,1.6172431707382202,4.945635497570038,6.21035560965538,3.7720760786905885,13.026131391525269
1361,Bob gave me a recipe that I really like for chicken enchiladas,Bob gave a recipe that I really like for chicken enchiladas to me,DO,7.9581756591796875,5.479133129119873,12.56377609318588,11.947300301748328,6.235328701892286,17.778024822473526
1362,Alice gave it a tang that would be good,Alice gave a tang that would be good to it,DO,3.3172607421875,6.9822505712509155,5.9057711362838745,5.719568371772766,20.646929390728474,11.471174120903015
1363,John gave it an extra little tang,John gave an extra little tang to it,DO,9.109258651733398,4.5566325187683105,3.5823405981063843,4.524515628814697,1.201375301927328,5.06783664226532
1364,Juan gave my mom and dad it,Juan gave it to my mom and dad,PD,0.63848876953125,-5.198991298675537,-3.617975950241089,-4.701607346534729,-13.189986165612936,-5.2718475461006165
1365,Linda gave them an idea of what family life is like and that kind of thing,Linda gave an idea of what family life is like and that kind of thing to them,DO,1.621063232421875,5.966784970834851,9.854692025110126,9.600838576443493,2.1345578364562243,13.080567686352879
1366,Maria paid men more,Maria paid more to men,DO,0.9344959259033203,-1.305521011352539,0.8669266700744629,1.6700921058654785,-3.619547128677368,-7.410759687423706
1367,It cost society much more,It cost much more to society,DO,-1.780111312866211,-10.371346831321716,6.9479734897613525,4.157957166433334,-2.132536605000496,9.69802463054657
1368,Alice gave me the creeps,Alice gave the creeps to me,DO,8.135374069213867,0.23133444786071777,7.350764751434326,7.83164656162262,8.383924335474148,8.020376741886139
1369,John paid the babysitter as much as paying for their dinner or lunches,John paid as much as paying for their dinner or lunches to the babysitter,DO,-3.1372337341308594,5.48137354850769,5.719557501375675,7.560664126649499,0.7384293965005782,9.790359780192375
1370,Michael told me that,Michael told that to me,DO,3.178638458251953,2.9980521202087402,4.826231002807617,6.450379252433777,3.144229533150792,4.245946645736694
1371,Linda showed me your papers,Linda showed your papers to me,DO,5.45317268371582,7.176357746124268,3.7987629175186157,2.9019808769226074,4.3862430937588215,14.566071629524231
1372,Bob handed you it,Bob handed it to you,PD,-0.9951496124267578,-6.486491322517395,-0.42495977878570557,-3.140411138534546,-7.987799216993153,-5.184497177600861
1373,Bob paid you good money that you're working for,Bob paid good money that you're working for to you,DO,-0.7405014038085938,-0.8171898126602173,8.612597703933716,12.357300579547882,10.984993048135948,-1.3989160060882568
1374,Bob sent a pediatrician her,Bob sent her to a pediatrician,PD,-3.4522552490234375,2.432384967803955,-9.39415642619133,-10.289885506033897,-21.492401191033423,-18.460232257843018
1375,It cost the HMO money,It cost money to the HMO,DO,-1.3901863098144531,4.791983127593994,8.091899633407593,5.3572511076927185,-3.596543312072754,8.092238664627075
1376,Juan gave him some ache or pain,Juan gave some ache or pain to him,DO,5.69970703125,10.648434519767761,3.4702473878860474,3.475046396255493,4.0358425080776215,7.80653190612793
1377,Michael sent a gynecologist you,Michael sent you to a gynecologist,PD,-2.1108760833740234,6.292127728462219,-6.147925391793251,-1.9033962190151215,-20.254319698447944,-14.404636144638062
1378,John took the Boy Scouts that,John took that to the Boy Scouts,PD,4.786043167114258,5.2968926429748535,0.8841955661773682,-2.1738515198230743,-7.96525710914284,-15.755806803703308
1379,John gave me the advice,John gave the advice to me,DO,3.5776615142822266,1.1613346338272095,3.857836127281189,3.2592862844467163,2.3631347566843033,-0.952236533164978
1380,Maria gave it a tenth of that,Maria gave a tenth of that to it,DO,3.772035598754883,6.974052608013153,4.184983968734741,3.804103970527649,1.1104955491609871,10.626224845647812
1381,John gave it attention,John gave attention to it,DO,2.2465057373046875,4.4667688347399235,1.3866253793239594,0.8661974221467972,-5.425478346878663,2.1235322654247284
1382,Linda gave AIDS money,Linda gave money to AIDS,PD,-1.0117988586425781,-7.3967209458351135,-1.9039054811000824,-0.4037307798862457,-0.5443932414054871,-4.149725943803787
1383,Michael gave it this amount,Michael gave this amount to it,DO,3.6447391510009766,1.8921898007392883,4.782634735107422,0.8130323886871338,2.260014772415161,4.327868938446045
1384,Bob gave them the time off from work,Bob gave the time off from work to them,DO,0.6448516845703125,3.0113779306411743,7.332073330879211,6.455741107463837,2.4581053406000137,10.552990078926086
1385,Alice brought the world quite a bit,Alice brought quite a bit to the world,PD,0.116668701171875,-2.0428580045700073,-1.0189897567033768,-0.017351865768432617,-4.245447679189965,5.0648485124111176
1386,Bob told you every last detail,Bob told every last detail to you,DO,5.654356002807617,3.3549885749816895,9.650725364685059,6.307188987731934,4.571907997131348,-3.0754077434539795
1387,Michael gave me a credit of about a dollar,Michael gave a credit of about a dollar to me,DO,4.1439208984375,1.2701125144958496,6.373531401157379,3.708729386329651,2.3871194273233414,13.266374945640564
1388,Alice gave my friends my fish,Alice gave my fish to my friends,PD,2.905109405517578,4.508193850517273,1.059987187385559,-2.344847559928894,-7.18154801428318,-0.5369100570678711
1389,Alice sold the store them,Alice sold them to the store,PD,1.768838882446289,-3.425309419631958,-3.9775649309158325,-4.844269156455994,-4.054699659347534,-4.7769060134887695
1390,Linda fed them them,Linda fed them to them,PD,1.5121288299560547,0.6949630975723267,-1.0689972639083862,-1.6388452053070068,-5.637228280305862,-0.30828332901000977
1391,Linda brought you it,Linda brought it to you,PD,0.09612655639648438,-3.9925609827041626,-0.5990530252456665,-1.0984660387039185,-2.578303337097168,-8.994853019714355
1392,Bob sent you another credit card,Bob sent another credit card to you,DO,-0.5952682495117188,-9.489485263824463,1.4403903484344482,1.6078901886940002,0.0007331296801567078,2.7587779760360718
1393,Maria gave you five thousand dollars,Maria gave five thousand dollars to you,DO,0.06769561767578125,-0.4003249406814575,3.601360023021698,2.5484048426151276,-0.4920757934451103,8.021713376045227
1394,Michael sent us two of our coach tickets,Michael sent two of our coach tickets to us,DO,0.8007049560546875,1.9540787935256958,6.321744918823242,3.1938028931617737,-0.28939285906380974,4.4222917556762695
1395,Michael lent us a hand,Michael lent a hand to us,DO,-2.609720230102539,-1.8765245079994202,0.47479677200317383,0.8351052403450012,0.21937629580497742,-4.0607606172561646
1396,Michael gave a country an x amount of dollars,Michael gave an x amount of dollars to a country,DO,1.9667434692382812,0.2121509611606598,3.524091199040413,-1.6482894718647003,0.09243905544281006,-6.648307092487812
1397,Juan caused other people injury,Juan caused injury to other people,PD,1.3602294921875,-1.1966753005981445,0.7653112411499023,0.6440005302429199,-14.414855320006609,-2.258160710334778
1398,John caused other people serious injury,John caused serious injury to other people,PD,-3.5757312774658203,-7.768780708312988,-0.57102370262146,-0.21969729661941528,-1.8430321421474218,-12.455994367599487
1399,Bob gave me a terrible rash,Bob gave a terrible rash to me,DO,7.016262054443359,10.577449083328247,10.361677289009094,8.1480952501297,4.415545657277107,15.281827747821808
1400,Bob gave you a tax break,Bob gave a tax break to you,DO,0.4412250518798828,1.2736146450042725,5.89034503698349,5.422251880168915,2.7671964168548584,3.0839789509773254
1401,Mary gave him the money,Mary gave the money to him,DO,3.4898147583007812,2.058149218559265,3.8020955324172974,2.40585458278656,-1.2079372751759365,6.214271664619446
1402,Alice paid anything attention,Alice paid attention to anything,PD,-1.1474285125732422,-3.9839686304330826,-3.757967710494995,-6.0051475167274475,-25.583924017846584,-2.4441441744565964
1403,Bob sent me a package,Bob sent a package to me,DO,2.6229801177978516,1.0200103521347046,3.6140702962875366,3.360695004463196,1.8812406659126282,-0.45076894760131836
1404,Bob charged me two dollars,Bob charged two dollars to me,DO,1.7287635803222656,-0.5311541557312012,6.66775369644165,8.176860094070435,5.245455741882324,0.8104813098907471
1405,Juan gave me time to think,Juan gave time to think to me,DO,1.2774925231933594,8.48059543967247,11.954527854919434,12.463626056909561,15.071170210227137,22.447128731757402
1406,Maria gave our two daughters that are grown and have their home a lot,Maria gave a lot to our two daughters that are grown and have their home,PD,-0.7962760925292969,-1.9379234313964844,-5.510653257369995,-8.094096899032593,-4.55224859341979,-9.099381446838379
1407,"Juan brought me the china, the book, and the brushes","Juan brought the china, the book, and the brushes to me",DO,4.6298065185546875,6.094814658164978,3.125209093093872,4.232266306877136,1.0769341494888067,6.325221002101898
1408,Mary gave me eighties,Mary gave eighties to me,DO,6.043830871582031,11.245693564414978,4.363844633102417,3.3028759956359863,1.9436326920986176,2.568909525871277
1409,Bob gave me seventies,Bob gave seventies to me,DO,7.08001708984375,10.722350358963013,6.981530666351318,1.0849124193191528,4.542126461863518,13.030268788337708
1410,Alice gave me some more places to go,Alice gave some more places to go to me,DO,0.9013328552246094,0.8648860454559326,11.730669468641281,12.420520931482315,16.112731232547958,17.331348598003387
1411,Juan paid you an interest,Juan paid an interest to you,DO,0.3729400634765625,-4.347771406173706,2.567288637161255,0.9858355522155762,5.473742961883545,0.018802642822265625
1412,Michael gave you an interest on it,Michael gave an interest on it to you,DO,0.6269645690917969,2.6507009267807007,5.699039340019226,4.487879991531372,3.360512014478445,0.20067542791366577
1413,Alice never gave you any breaks,Alice never gave any breaks to you,DO,2.8208866119384766,4.494807958602905,5.242909073829651,5.0226951241493225,5.6846931260079145,7.996158003807068
1414,You never owed your city anything,You never owed anything to your city,DO,-1.236948013305664,-5.3321532011032104,-0.1617422103881836,1.1274470090866089,-5.6998006999492645,-1.599105715751648
1415,John gave you some refund and so forth,John gave some refund and so forth to you,DO,0.07836151123046875,0.7313481569290161,7.653758704662323,5.6730276346206665,0.7566005121916533,10.362506002187729
1416,Bob gave you a lot of exercise,Bob gave a lot of exercise to you,DO,3.701099395751953,5.744278654456139,5.372748151421547,5.659854777157307,3.2213018768961774,8.213191166520119
1417,Michael paid you a certain amount of money,Michael paid a certain amount of money to you,DO,-2.0190277099609375,-6.436683386564255,2.4633308053016663,0.8316588699817657,-0.4890146789839491,-2.2245208024978638
1418,Bob paid you money,Bob paid money to you,DO,0.11220550537109375,-1.7512791156768799,4.136557579040527,3.824215352535248,-2.508138656616211,-3.1767159700393677
1419,Michael told you one interesting thing,Michael told one interesting thing to you,DO,1.3986740112304688,1.8428187370300293,8.671707510948181,6.243117570877075,8.209988713264465,3.8936549946665764
1420,Juan paid you the money,Juan paid the money to you,DO,-0.7695255279541016,-3.4466280937194824,1.3931304216384888,3.3007922172546387,-2.703805088996887,2.2945486307144165
1421,Maria brought us the manager,Maria brought the manager to us,DO,2.3499202728271484,2.9582648277282715,3.331521987915039,1.2616653442382812,-0.14629143476486206,0.8231898546218872
1422,Bob sold an individual what we're trading in,Bob sold what we're trading in to an individual,PD,2.650012969970703,-1.246009111404419,-1.7915585041046143,-7.185878276824951,-7.548402404390799,-3.521501302719116
1423,John gave you a personal loan,John gave a personal loan to you,DO,0.15121078491210938,2.958641290664673,5.078069090843201,5.062601566314697,2.7830442246049643,2.77034991979599
1424,Linda took a girl at work them,Linda took them to a girl at work,PD,-1.0359058380126953,-1.5790654420852661,-6.71846616268158,-7.106128096580505,-27.910494208335876,-11.975683450698853
1425,Maria gave it a try,Maria gave a try to it,DO,3.4477710723876953,8.756459832191467,11.276142835617065,12.45619285106659,13.749747244641185,18.271066427230835
1426,John paid that Country Living attention,John paid attention to that Country Living,PD,-0.4728279113769531,-2.5073723196983337,-4.679418236017227,-2.695167899131775,-24.986996866762638,-0.1355987787246704
1427,John gave me them,John gave them to me,PD,1.5765056610107422,-1.0893440246582031,-0.7195147275924683,-2.111695170402527,-5.777655920945108,-3.6945619583129883
1428,Bob gave us it,Bob gave it to us,PD,1.134267807006836,-2.749431014060974,0.6339821815490723,-1.429734230041504,-8.334204027778469,-4.527296662330627
1429,Maria brought you all the chips and stuff you can eat,Maria brought all the chips and stuff you can eat to you,DO,1.7768707275390625,3.715723991394043,2.7654099464416504,6.169091522693634,15.658423703163862,8.596863806247711
1430,Alice gave you real big quantities,Alice gave real big quantities to you,DO,4.083221435546875,5.938562512397766,4.059454679489136,5.0317240953445435,1.043826200067997,1.555958867073059
1431,Bob gave you guidance,Bob gave guidance to you,DO,3.4695892333984375,0.8906859755516052,2.7878172397613525,5.394969940185547,5.558244250714779,7.86921763420105
1432,John gave you our address,John gave our address to you,DO,4.70460319519043,1.0797667503356934,1.4510256052017212,4.367300748825073,5.095460146665573,7.638703942298889
1433,Alice sent her some information about it,Alice sent some information about it to her,DO,2.126934051513672,1.8324882984161377,-0.9715479612350464,1.4029911756515503,-4.226000040769577,-4.239465355873108
1434,Mary gave it a little bit of tartness,Mary gave a little bit of tartness to it,DO,9.91146469116211,2.8194976150989532,3.872898578643799,-0.5899485647678375,-3.0009667882695794,7.363256633281708
1435,John gave them ideas of what they want to do,John gave ideas of what they want to do to them,DO,0.8869972229003906,4.6679646372795105,10.797848343849182,8.669945031404495,6.282422354706796,16.745178699493408
1436,John gave you a lot more specialized instruction,John gave a lot more specialized instruction to you,DO,2.948566436767578,4.881241083145142,3.4394328594207764,2.6699126958847046,1.8817124961060472,7.560456991195679
1437,They gave you a teacher's assistants,They gave a teacher's assistants to you,DO,3.653247833251953,12.11670434474945,8.386486768722534,4.393928289413452,3.9547598888966604,8.512508392333984
1438,Linda gave you financial aid,Linda gave financial aid to you,DO,-0.33490753173828125,-6.662492007017136,1.698580875992775,3.2198262214660645,3.222929283976555,5.92163747549057
1439,John brought you some kind of learning,John brought some kind of learning to you,DO,0.872314453125,3.0185486003756523,3.498100996017456,-0.26303675025701523,1.8225101284770062,-2.6294819001923315
1440,Michael gave me this little puppy,Michael gave this little puppy to me,DO,5.345430374145508,4.27326899766922,5.647511601448059,4.111240744590759,-3.363030858337879,10.758775353431702
1441,Michael gave her credit for being home and raising them,Michael gave credit for being home and raising them to her,DO,1.4156150817871094,4.238017499446869,5.7473649978637695,7.191734850406647,18.602115081623197,21.35617834329605
1442,Michael taught the kids responsibility,Michael taught responsibility to the kids,DO,2.6778488159179688,3.7845239639282227,0.2049647569656372,1.1814309358596802,0.11545185372233391,12.367927193641663
1443,John told everybody everything,John told everything to everybody,DO,2.3518619537353516,-1.1976150274276733,3.8124396800994873,2.9323562383651733,2.3034097105264664,5.019630432128906
1444,Juan told you everything,Juan told everything to you,DO,3.1420211791992188,2.4936487674713135,7.701940536499023,5.900036454200745,2.66994346678257,11.128544449806213
