sent_id,DOsentence,PDsentence,realized_construction,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,bert_ratio,prediction_gpt2-large
1053,Alice paid soap operas attention,Alice paid attention to soap operas,PD,1.4653244018554688,0.8786823600530624,-6.107793731964193,-5.756007766816765,-23.110790866194293,PD
1054,Maria gave you them,Maria gave them to you,PD,1.1082687377929688,0.016747713088989258,0.08764970302581787,-0.5418721437454224,-4.523132177069783,PD
1055,It cost them three points,It cost three points to them,DO,2.672945022583008,2.8400646448135376,11.311459422111511,7.606540679931641,6.189831912517548,DO
1056,Juan sold us it,Juan sold it to us,PD,-0.6547050476074219,-8.536053538322449,-0.15007460117340088,-1.1929752826690674,-4.710490678437054,PD
1057,Michael showed you a message,Michael showed a message to you,DO,0.20172500610351562,1.310611605644226,2.9052544832229614,1.009413480758667,-3.715943843126297,DO
1058,Mary gave the guy a job,Mary gave a job to the guy,DO,0.2237720489501953,-3.343326210975647,3.4401694536209106,4.428690969944,6.94125147536397,DO
1059,Mary gave the police agencies a little bit more jurisdiction over what they do when they catch these people,Mary gave a little bit more jurisdiction over what they do when they catch these people to the police agencies,DO,-0.2200469970703125,4.873647749423981,12.964069902896881,11.67404305934906,18.07701837597415,DO
1060,It gave you sympathy for the vigilantes,It gave sympathy for the vigilantes to you,DO,7.171627044677734,4.282203376293182,8.880336701869965,8.677914435043931,19.161070562928217,DO
1061,Michael took the extension agent them,Michael took them to the extension agent,PD,-2.041748046875,-4.235270798206329,-8.250910997390747,-4.616911768913269,-14.71865326166153,PD
1062,Linda gave people it,Linda gave it to people,PD,0.4562644958496094,-4.727158904075623,-0.4291868209838867,-0.8362374305725098,-7.931273313239217,PD
1063,Maria gave him permission to miss,Maria gave permission to miss to him,DO,5.732183456420898,13.5539381057024,8.353035777807236,9.725844755768776,13.06391417607665,DO
1064,John told you this,John told this to you,DO,2.604633331298828,1.565397024154663,3.8019583225250244,2.6198673248291016,-0.7254263609647751,DO
1065,Bob read her stories,Bob read stories to her,DO,1.9112892150878906,6.0307536125183105,7.259115219116211,3.1844561100006104,0.5633256435394287,DO
1066,Juan gave you an insight into people's perspective of issues,Juan gave an insight into people's perspective of issues to you,DO,1.4812660217285156,10.799252465367317,6.706618100404739,9.022913187742233,0.3104186933778692,DO
1067,Mary never showed me anything,Mary never showed anything to me,DO,4.326473236083984,-1.1097630262374878,4.222117304801941,2.486122727394104,3.5371991051360965,DO
1068,Mary gave you a clue,Mary gave a clue to you,DO,2.053058624267578,3.3168314695358276,5.899568438529968,7.527403831481934,8.936315208673477,DO
1069,I gave you an idea that I had,I gave an idea that I had to you,DO,0.4181480407714844,1.9468059539794922,10.159213304519653,7.1996132135391235,28.132612749934196,DO
1070,It gave us profit sharing,It gave profit sharing to us,DO,3.4010581970214844,6.112823724746704,3.522435784339905,7.258019208908081,1.157264605164528,DO
1072,Michael gave somebody else the whole job,Michael gave the whole job to somebody else,PD,1.9850578308105469,0.42682361602783203,-2.186598002910614,-3.3963033258914948,-4.41050850530155,PD
1073,Michael gave them a glass of juice,Michael gave a glass of juice to them,DO,4.660423278808594,7.443832814693451,6.734020754694939,4.439959228038788,1.218690414854791,DO
1074,Juan gave me the Ramada Inn,Juan gave the Ramada Inn to me,DO,6.171924591064453,7.138180613517761,5.27169668674469,4.5639488697052,-5.468543690396473,DO
1075,John gave my kids that,John gave that to my kids,PD,1.7588462829589844,1.7803701162338257,2.5258007049560547,-1.1251403093338013,-0.4096990264952183,PD
1076,Bob wished you the best,Bob wished the best to you,DO,1.8051815032958984,0.1374812126159668,6.365626841783524,5.171106293797493,11.81960311718285,DO
1077,Juan gave us them,Juan gave them to us,PD,1.4609966278076172,-0.8431911468505859,0.5839471817016602,-1.2140109539031982,-5.834305371856317,PD
1078,Juan told you something,Juan told something to you,DO,3.7412166595458984,1.262338638305664,6.449996709823608,5.382985234260559,0.0805443525314331,DO
1080,It cost you a dollar,It cost a dollar to you,DO,3.481586456298828,0.619653582572937,6.549745321273804,5.034170985221863,8.730895340442657,DO
1081,Mary told you the rest,Mary told the rest to you,DO,1.696868896484375,5.025481939315796,5.417455554008484,6.079076766967773,10.58336225245148,DO
1082,Juan gave us a scale,Juan gave a scale to us,DO,4.067615509033203,5.674310326576233,5.662085294723511,6.514920234680176,2.992386966943741,DO
1083,Michael gave the poorer school districts money,Michael gave money to the poorer school districts,PD,0.6978378295898438,-2.0998825430870056,-2.6728613674640656,-2.354614242911339,-16.099397595971823,PD
1085,Linda paid voting attention,Linda paid attention to voting,PD,-1.0690784454345703,-10.9818734228611,-3.551654726266861,-3.715494990348816,-14.722372006624937,PD
1086,It cost me twenty bucks,It cost twenty bucks to me,DO,4.845417022705078,4.436462998390198,9.434542059898376,10.450502336025238,6.823895983397961,DO
1088,Bob brought that team some strength,Bob brought some strength to that team,PD,0.6387443542480469,0.34879589080810547,-1.1546149849891663,-5.476060152053833,-10.192968502640724,PD
1089,She told herself that,She told that to herself,DO,1.0727653503417969,0.8608324527740479,2.2841625213623047,2.656180739402771,5.480319432914257,DO
1090,Mary brought me your Chevy,Mary brought your Chevy to me,PD,7.257074356079102,10.529329299926758,2.2290271520614624,0.9242937564849854,7.438964366912842,DO
1091,Michael gave you a little bit of incentive,Michael gave a little bit of incentive to you,DO,3.5329933166503906,6.5598151832818985,5.024497807025909,5.25142140686512,5.070432669483125,DO
1092,Linda gave race horses it,Linda gave it to race horses,PD,0.1473979949951172,-0.49674415588378906,-4.126399993896484,0.3081587553024292,-10.935462945140898,DO
1093,Juan gave us it,Juan gave it to us,PD,1.1342697143554688,-3.7945600748062134,-0.3188539743423462,-1.2491428852081299,-7.174971601169091,PD
1094,John gave her some race horse shots,John gave some race horse shots to her,DO,5.800502777099609,5.759624123573303,4.867237567901611,6.234570026397705,0.6345362663269043,DO
1095,Juan told you the same thing,Juan told the same thing to you,DO,1.4497756958007812,-2.269330859184265,8.71775507926941,4.632979840040207,4.335900202393532,DO
1096,Linda wished you luck,Linda wished luck to you,DO,4.52021598815918,3.4265056848526,9.085270881652832,9.14157509803772,5.048162937164307,DO
1097,Linda gave the girl scout troop at our church ours,Linda gave ours to the girl scout troop at our church,PD,5.194297790527344,6.116706371307373,-11.497769713401794,-7.446358561515808,-13.467810668051243,PD
1098,Bob gave you an insight,Bob gave an insight to you,DO,0.6959877014160156,1.2550544738769531,3.6204566955566406,5.514905214309692,5.76721128821373,DO
1099,Bob showed you the real person,Bob showed the real person to you,DO,-0.6278343200683594,2.0333977937698364,4.884931206703186,2.254777193069458,10.677536249160767,DO
1101,Michael gave you credit,Michael gave credit to you,DO,0.6265239715576172,-1.8862798810005188,2.4464423060417175,2.54175928235054,6.541364975273609,DO
1102,It cost us a couple of hundred dollars,It cost a couple of hundred dollars to us,DO,1.2826805114746094,-2.1949417740106583,6.5755698680877686,8.688611209392548,8.670154766645283,DO
1103,It cost us quite a bit of money,It cost quite a bit of money to us,DO,3.6780967712402344,0.1419522762298584,10.295451581478119,9.94559420645237,8.785275209054817,DO
1104,Maria gave you headlines that are brief,Maria gave headlines that are brief to you,DO,3.564380645751953,6.710787892341614,4.688273191452026,8.058733940124512,5.407234996557236,DO
1105,Michael told you a comment,Michael told a comment to you,DO,2.723024368286133,3.660482168197632,2.203279733657837,2.302304744720459,1.6019206047058105,DO
1106,Michael gave it a try,Michael gave a try to it,DO,3.1719703674316406,8.435341477394104,11.162791132926941,13.283519268035889,14.775761114433408,DO
1107,Michael gave them money,Michael gave money to them,DO,1.9556770324707031,2.494061291217804,2.433392494916916,3.8006789833307266,1.1509951632469893,DO
1108,Mary gave me the car keys,Mary gave the car keys to me,DO,2.1988449096679688,2.327988028526306,4.840659022331238,3.0980431884527206,0.03896759985946119,DO
1109,John paid cops a little bit more,John paid a little bit more to cops,DO,-3.277799606323242,-7.097561597824097,1.23738694190979,-0.30138182640075684,-4.078928294125944,DO
1110,We gave them color TV,We gave color TV to them,DO,4.119956970214844,6.562775611877441,4.63193678855896,7.028133034706116,-2.5799413775093853,DO
1111,Linda gave these criminals who aren't going to be able to use it anyway it,Linda gave it to these criminals who aren't going to be able to use it anyway,PD,1.2932357788085938,-11.08526363875717,-11.657426252611913,-15.400206374935806,-22.73999049197431,PD
1112,Linda told them anything that could possibly give them the wrong idea,Linda told anything that could possibly give them the wrong idea to them,DO,1.9637908935546875,5.724413514137268,14.120058834552765,8.911514282226562,28.511535974685103,DO
1113,Alice told you something,Alice told something to you,DO,3.7412166595458984,1.8786643743515015,6.679932355880737,5.3599008321762085,5.048143923282623,DO
1114,Mary gave them the wrong idea,Mary gave the wrong idea to them,DO,3.867290496826172,2.733926773071289,6.827650785446167,5.914409160614014,8.067861212417483,DO
1115,Michael told them things like that,Michael told things like that to them,DO,3.190959930419922,4.8525495529174805,5.213115930557251,5.6104137897491455,1.8504161711898632,DO
1116,Juan brought me turnips,Juan brought turnips to me,DO,7.138731002807617,-3.1742862462997437,2.3687554597854614,3.8540760278701782,1.9333639901597053,DO
1117,John gave it kind of a country look,John gave kind of a country look to it,DO,6.280540466308594,8.556791543960571,8.6412133872509,5.723976895213127,9.836013029300375,DO
1118,Alice wished you very good luck,Alice wished very good luck to you,DO,1.8690299987792969,-0.6717768907546997,3.961368039250374,5.546768367290497,2.617762826383114,DO
1119,John gave them an education of that particular discipline,John gave an education of that particular discipline to them,DO,5.82257080078125,5.648185610771179,5.35591447353363,5.547622203826904,0.6317998059093952,DO
1120,John gave them five minutes to play,John gave five minutes to play to them,DO,1.1130638122558594,8.643364191055298,8.589638113975525,9.36266428232193,19.506954548880458,DO
1121,Michael paid them subminimum wages or whatever,Michael paid subminimum wages or whatever to them,DO,4.1071929931640625,10.043150424957275,6.360631346702576,6.164286971092224,5.040666699409485,DO
1122,It never cost us any money,It never cost any money to us,DO,0.9442367553710938,-0.8036468029022217,7.942905366420746,6.199436783790588,6.773340582847595,DO
1123,John owed the children education and all that,John owed education and all that to the children,DO,1.2670326232910156,0.5500036478042603,1.3498657941818237,4.699988126754761,-4.38532804697752,DO
1124,Bob offered any other applicant that could do it his job,Bob offered his job to any other applicant that could do it,PD,0.657073974609375,-5.240562796592712,-5.127519369125366,-9.145940959453583,-6.103065557777882,PD
1125,Linda sent us them,Linda sent them to us,PD,-0.20381927490234375,-6.387130618095398,0.020807981491088867,0.4357140064239502,-14.504827447235584,DO
1127,Mary gave us one perspective,Mary gave one perspective to us,DO,4.476240158081055,5.885866284370422,4.97963809967041,4.73444938659668,8.17930519580841,DO
1128,John offered me such a fantastic deal,John offered such a fantastic deal to me,DO,3.525054931640625,0.14538049697875977,6.136095583438873,1.8942319750785828,4.090580726478947,DO
1129,Bob paid that attention,Bob paid attention to that,PD,0.181610107421875,0.4517431855201721,-4.031261533498764,-3.771616220474243,-20.083706572651863,PD
1130,Alice gave me a lot of trouble,Alice gave a lot of trouble to me,DO,3.561124801635742,4.287639394402504,5.349344626069069,6.970508486032486,7.983311979885912,DO
1131,Bob gave them a discount,Bob gave a discount to them,DO,4.492252349853516,6.5212085247039795,6.113850235939026,6.111677765846252,3.7346047554165125,DO
1132,It never brought you any income,It never brought any income to you,DO,1.1378307342529297,0.20081627368927002,1.3048959970474243,1.3752013444900513,2.121459037065506,DO
1133,Michael gave you a loan,Michael gave a loan to you,DO,1.6376895904541016,1.9957586526870728,5.6721566915512085,4.972954034805298,3.082627683877945,DO
1134,Maria gave us a mortgage on a house,Maria gave a mortgage on a house to us,DO,0.8317184448242188,0.694270133972168,7.592789053916931,9.937411785125732,-0.8113255351781845,DO
1135,Linda sent me an application,Linda sent an application to me,DO,0.7951869964599609,0.13930630683898926,5.0013426542282104,5.594167530536652,2.768611043691635,DO
1136,It cost me sixty dollars,It cost sixty dollars to me,DO,4.06178092956543,0.0667259693145752,8.211850821971893,10.104323089122772,5.63937109708786,DO
1137,Michael offered you them,Michael offered them to you,PD,-0.06341743469238281,-3.9451441764831543,-1.9921989440917969,-0.7519607543945312,-10.664705010131001,PD
1138,John sent you them,John sent them to you,PD,0.8083324432373047,-6.299027979373932,-1.6752318143844604,-2.595340847969055,-9.061904430389404,PD
1139,They owed their country something,They owed something to their country,DO,1.6508922576904297,-4.578591346740723,0.8363253474235535,-0.002964496612548828,-6.772793237119913,DO
1140,We gave a thousand peasants them,We gave them to a thousand peasants,PD,-2.8273868560791016,-5.575753927230835,-4.1248087882995605,-5.015282154083252,-11.912110924720764,PD
1141,Maria gave one of our children ten,Maria gave ten to one of our children,PD,1.80523681640625,8.244419932365417,2.7113068103790283,0.7264448404312134,-10.749772661103634,DO
1142,Alice gave you a little extra,Alice gave a little extra to you,DO,2.1094627380371094,2.935002088546753,5.796040177345276,3.5774195194244385,0.40188733860850334,DO
1143,Bob gave you a shot of Freon,Bob gave a shot of Freon to you,DO,6.644918441772461,1.953050971031189,7.376478314399719,6.0409241914749146,2.6310575157403946,DO
1144,Mary sold me the car,Mary sold the car to me,DO,-0.315185546875,-4.415642857551575,0.9729905128479004,4.371868252754211,3.960059095174074,DO
1145,Michael gave me a ticket,Michael gave a ticket to me,DO,2.629985809326172,5.2050119042396545,9.019231140613556,6.12007474899292,2.6907806545495987,DO
1146,Alice gave them a bunch of psychotics,Alice gave a bunch of psychotics to them,DO,8.822818756103516,3.6508860625326633,2.823739852756262,6.497616373002529,-1.4251918313093483,DO
1147,Alice gave them the maximum sentence,Alice gave the maximum sentence to them,DO,2.662691116333008,1.6688843965530396,3.341219902038574,2.4470770359039307,0.5648036599159241,DO
1148,Maria gave somebody twenty-five years,Maria gave twenty-five years to somebody,DO,-1.0804061889648438,-8.660130739212036,2.0072701573371887,-1.1685919165611267,-6.280895307776518,PD
1149,It cost the City of Raleigh money,It cost money to the City of Raleigh,DO,1.3000907897949219,-2.422074794769287,8.181760758161545,3.996847152709961,-16.804872669570614,DO
1150,Linda never paid banks and that kind of stuff any attention,Linda never paid any attention to banks and that kind of stuff,PD,-1.575439453125,-10.508966031484306,-14.703491679858416,-8.90846152137965,-8.578822791634593,PD
1151,Maria gave him a printout of money that the company had paid into stock in his name and how much he'd paid and the medical benefits and whatnot that he was entitled to,Maria gave a printout of money that the company had paid into stock in his name and how much he'd paid and the medical benefits and whatnot that he was entitled to to him,DO,1.5421142578125,0.3262694850564003,11.865669218823314,14.200369218364358,11.321718051098287,DO
1152,Juan loaned them money,Juan loaned money to them,DO,1.1019401550292969,0.9669699370861053,2.23797407746315,1.9783838540315628,-0.8209836892783642,DO
1153,Mary sent you confirmation of your registration or your hotel or something like that,Mary sent confirmation of your registration or your hotel or something like that to you,DO,-0.23496246337890625,5.998171806335449,10.00887781009078,7.921869717538357,-2.318705926416442,DO
1154,Alice mailed them it,Alice mailed it to them,PD,0.6180877685546875,-2.7038885354995728,-1.622327446937561,-1.9307276010513306,-9.737203905591741,PD
1155,Maria sent you junk mail,Maria sent junk mail to you,DO,0.9162273406982422,-6.321249186992645,3.4262447357177734,4.050628751516342,0.6724538207054138,DO
1156,Mary sold other people lists of names,Mary sold lists of names to other people,PD,-1.8592185974121094,-8.127444386482239,-3.282585382461548,-5.05571973323822,-7.423586204648018,PD
1157,It cost them something,It cost something to them,DO,4.411426544189453,5.936459898948669,10.957016229629517,8.595162510871887,7.044880837202072,DO
1158,Maria sold somebody else their list of names,Maria sold their list of names to somebody else,PD,-0.4366493225097656,-2.563790202140808,0.09108990430831909,-1.8069550693035126,-12.736955082975328,PD
1159,Alice gave anyone your credit card numbers,Alice gave your credit card numbers to anyone,PD,0.1823883056640625,-0.6434862613677979,-1.9381259307265282,-1.778670348227024,-5.0772590595297515,PD
1160,Maria gave me a break,Maria gave a break to me,DO,2.9892005920410156,6.189364314079285,4.956096410751343,6.801268815994263,6.050774333998561,DO
1161,Juan gave you about an inch lift,Juan gave about an inch lift to you,DO,4.912021636962891,4.083031415939331,6.706972360610962,2.424108624458313,4.238498032093048,DO
1162,We did not give him another inch,We did not give another inch to him,DO,7.392438888549805,8.59221065044403,2.836063861846924,3.1813794374465942,1.5700236678821966,DO
1163,Maria gave you the uniform,Maria gave the uniform to you,DO,3.9449920654296875,5.647079348564148,4.728257775306702,3.176149845123291,-2.005267858505249,DO
1164,Linda gave you them,Linda gave them to you,PD,1.1082687377929688,-1.5542683601379395,0.2411513328552246,0.17134714126586914,-3.6874015806242824,DO
1165,Juan gave me time to make up my mind,Juan gave time to make up my mind to me,DO,-1.5739097595214844,5.046691209077835,17.538926355540752,14.125014543533325,24.28818555383623,DO
1166,Mary gave the FBI our fingerprints,Mary gave our fingerprints to the FBI,PD,5.932336807250977,-1.9435892701148987,-1.9230010509490967,-3.9748972058296204,3.1940486296080053,PD
1167,Maria gave me a break,Maria gave a break to me,DO,2.9892005920410156,6.189364314079285,4.956096410751343,6.801268815994263,6.050774333998561,DO
1168,Bob gave you some of ours,Bob gave some of ours to you,DO,3.573972702026367,7.594560503959656,2.831958293914795,2.340175747871399,0.33937152387807146,DO
1169,Juan paid those people interest,Juan paid interest to those people,DO,0.5414485931396484,-0.38281941413879395,2.4453121423721313,0.31688761711120605,-8.22846882045269,DO
1170,Linda gave everyone some of the most wonderful gifts,Linda gave some of the most wonderful gifts to everyone,PD,1.5513992309570312,0.5613404810428619,1.8832272291183472,2.017760157585144,-5.233178795373533,DO
1171,Linda gave all of us stuff,Linda gave stuff to all of us,PD,6.051631927490234,11.10237467288971,1.756168246269226,2.844151735305786,-4.999324817676097,DO
1172,"John gave you that ""oh I 've got to have that I can't live without that""","John gave that ""oh I 've got to have that I can't live without that"" to you",DO,7.678009033203125,7.664372205734253,8.143552899360657,6.86762491427362,1.930590848692475,DO
1173,We gave each other these beautiful things,We gave these beautiful things to each other,DO,2.829345703125,3.6416878700256348,0.5850950926542282,1.4743865430355072,1.6466795056330739,DO
1174,Mary gave the mama custody,Mary gave custody to the mama,PD,1.1358222961425781,6.357597589492798,-0.49786972999572754,-6.199675679206848,-2.4305917471647263,PD
1175,Alice gave the mother custody,Alice gave custody to the mother,PD,4.540264129638672,1.391930103302002,0.2625941038131714,-3.215578556060791,-3.875510647892952,PD
1176,Linda wrote congressmen letters,Linda wrote letters to congressmen,PD,-2.0592479705810547,-12.666651904582977,-6.738423258066177,-8.011217772960663,-9.213801542297006,PD
1177,She handed me her rod and reel,She handed her rod and reel to me,DO,-3.9532432556152344,-3.0584429502487183,1.5881283283233643,0.5578412711620331,2.820464111864567,DO
1178,We gave the American public too much credit,We gave too much credit to the American public,PD,0.4296417236328125,-2.441900461912155,1.222841277718544,3.534216746687889,-2.7324668681249022,DO
1179,Bob gave him therapy,Bob gave therapy to him,DO,5.37614631652832,6.946353018283844,1.5244988203048706,3.5378843545913696,0.733876645565033,DO
1180,Michael told us things,Michael told things to us,DO,4.412603378295898,2.679295539855957,5.0418853759765625,5.606932640075684,3.4910362362861633,DO
1181,Alice gave me your views on what you think about the care of elderly,Alice gave your views on what you think about the care of elderly to me,DO,7.178489685058594,14.465852081775665,8.852989256381989,9.58545571565628,-1.0610329806804657,DO
1182,John taught him stuff from the Bible,John taught stuff from the Bible to him,DO,2.9701194763183594,6.377723693847656,7.423318386077881,6.730156779289246,3.616884094197303,DO
1183,John sold them it,John sold it to them,PD,0.7787094116210938,-2.087896704673767,-0.8921223878860474,-2.401771306991577,-8.321471810340881,PD
1185,Mary taught them things,Mary taught things to them,DO,3.6076889038085938,7.296767354011536,4.73198127746582,3.3392279148101807,1.7235554531216621,DO
1186,We never gave the person any felony,We never gave any felony to the person,DO,2.6625213623046875,7.171386480331421,0.6073400974273682,-0.7826498746871948,-1.4357174076139927,PD
1187,Linda gave everybody hundred year sentences,Linda gave hundred year sentences to everybody,DO,2.2307090759277344,1.3895511627197266,0.09550082683563232,1.960030436515808,-4.635401271283627,DO
1188,John gave the person the option for a jury,John gave the option for a jury to the person,DO,0.02268218994140625,10.632917523384094,6.704282760620117,5.833507716655731,-0.5962730348110199,DO
1189,Alice gave them a foothold to be against somebody else,Alice gave a foothold to be against somebody else to them,DO,3.240001678466797,5.735031843185425,12.575038880109787,10.225426077842712,20.899930326268077,DO
1191,Alice gave you an option to leave a message,Alice gave an option to leave a message to you,DO,-0.9808464050292969,4.610053777694702,9.829538643360138,12.530381381511688,9.23480648547411,DO
1192,Michael gave a guy it,Michael gave it to a guy,PD,0.00325775146484375,-8.15998363494873,-2.0844502449035645,-3.1394357681274414,-20.865888106869534,PD
1194,Juan charged me what the dealer was going to give,Juan charged what the dealer was going to give to me,DO,1.7182502746582031,-3.685773402452469,1.3102891743183136,1.4149692542850971,-11.769001533953997,DO
1195,Bob gave you a whole new perspective of the police department,Bob gave a whole new perspective of the police department to you,DO,-1.1745834350585938,2.5677528381347656,9.20672345161438,10.978616714477539,-1.1399871744215488,DO
1196,Linda sold me the paper,Linda sold the paper to me,DO,-1.8849430084228516,-7.39789491891861,3.0668153762817383,3.8189194202423096,0.032602421939373016,DO
1197,Mary sold you things,Mary sold things to you,DO,2.5739479064941406,0.974480390548706,2.1642895936965942,3.4092787504196167,-1.1680667698383331,DO
1198,You denied yourself going to visit,You denied going to visit to yourself,DO,-2.0400161743164062,1.697819471359253,2.894692152738571,7.023333728313446,8.384956017602235,DO
1199,Juan owed them something,Juan owed something to them,DO,1.3351688385009766,-1.8901432752609253,3.2881157398223877,1.5309179723262787,-2.934438355267048,DO
1200,You denied yourself the New York experience,You denied the New York experience to yourself,DO,0.7353248596191406,0.20444774627685547,2.4792648553848267,3.805620014667511,5.340565967839211,DO
1201,Michael paid it all being there attention,Michael paid attention to it all being there,PD,-2.0082359313964844,-6.333449125289917,-15.028596356511116,-7.943803995847702,-28.646278945729136,PD
1202,Maria gave us warnings about this neighborhood and some activity that's occurring there,Maria gave warnings about this neighborhood and some activity that's occurring there to us,DO,1.7018356323242188,2.0681313276290894,9.92654436826706,9.186822474002838,10.22248024523742,DO
1203,Juan gave them an evaluation,Juan gave an evaluation to them,DO,4.428232192993164,7.402089953422546,3.9109545946121216,4.59564995765686,4.643006205558777,DO
1204,Michael gave someone the death penalty,Michael gave the death penalty to someone,DO,-4.008207321166992,-10.339216828346252,0.9420750141143799,1.9902715682983398,5.006643472937867,DO
1205,Juan paid him more,Juan paid more to him,DO,2.7818603515625,4.308813095092773,1.7803401947021484,3.917017698287964,6.1454432010650635,DO
1206,Juan gave him more salary,Juan gave more salary to him,DO,6.0651702880859375,9.605092823505402,3.7363585233688354,3.613337993621826,-4.363257087767124,DO
1207,Michael gave you a song and dance,Michael gave a song and dance to you,DO,-1.4290180206298828,0.46086370944976807,0.8570355176925659,3.028458744287491,5.7111885994672775,DO
1208,Maria took a certified nurseryman them,Maria took them to a certified nurseryman,PD,-2.8725357055664062,5.389969110488892,-10.102269530296326,-14.656201004981995,-26.899905677884817,PD
1210,They left women their fortunes,They left their fortunes to women,PD,0.582366943359375,-7.292397737503052,-8.581198692321777,-3.0802359580993652,-15.504059240221977,PD
1211,Juan gave me your thoughts on what women's roles are or how they've changed,Juan gave your thoughts on what women's roles are or how they've changed to me,DO,6.17919921875,3.93822181224823,10.181346774101257,10.532517969608307,12.042580281515257,DO
1213,Maria gave other potential crime people ideas,Maria gave ideas to other potential crime people,DO,1.6396369934082031,-1.1625018119812012,-0.6612107753753662,0.2472071647644043,-9.724583476781845,DO
1214,Mary gave it a balance still owed on it,Mary gave a balance still owed on it to it,DO,3.646778106689453,4.708569228649139,6.072791814804077,6.355642795562744,8.965315818786621,DO
1215,Maria sent me a check,Maria sent a check to me,DO,2.6568260192871094,1.8680636882781982,3.8873440623283386,3.584590435028076,2.3565890938043594,DO
1216,Juan sent me a dollar,Juan sent a dollar to me,DO,3.2978515625,1.6735125184059143,3.9974721670150757,5.013821542263031,-1.3796746879816055,DO
1217,Maria sent me a statement,Maria sent a statement to me,DO,0.1572418212890625,-0.09531933069229126,4.281037330627441,6.131898939609528,3.7887381315231323,DO
1218,Maria paid them another twenty-five bucks,Maria paid another twenty-five bucks to them,DO,5.674983978271484,0.3499795198440552,3.7460652589797974,4.08740234375,4.286428834311664,DO
1219,We never owed anybody anything,We never owed anything to anybody,DO,-0.4897003173828125,-4.26430082321167,4.03289008140564,1.6941715776920319,-1.6850914843380451,DO
1220,We never owed anybody anything,We never owed anything to anybody,DO,-0.4897003173828125,-4.26430082321167,4.03289008140564,1.6941715776920319,-1.6850914843380451,DO
1221,Michael gave you ten percent off,Michael gave ten percent off to you,DO,2.560291290283203,7.294026732444763,5.371129870414734,6.314737677574158,-7.44557948410511,DO
1222,Linda gave me a headache,Linda gave a headache to me,DO,5.802892684936523,8.181699752807617,7.940226793289185,6.039811730384827,8.941786489915103,DO
1223,Bob taught them different things about the world,Bob taught different things about the world to them,DO,1.0108528137207031,4.572314143180847,8.275575637817383,10.613191723823547,6.8874295726418495,DO
1224,Juan showed them something like that,Juan showed something like that to them,DO,1.9837150573730469,-0.4024559259414673,5.872360944747925,3.1499760150909424,2.581173647195101,DO
1225,Linda sold some waste company everything,Linda sold everything to some waste company,PD,1.336456298828125,0.05500316619873047,-6.486419439315796,-7.609880685806274,-13.287600902840495,PD
1226,It cost them money,It cost money to them,DO,2.4796009063720703,3.922837495803833,9.710472583770752,7.941129744052887,4.97400575876236,DO
1227,Juan gave him some new rule,Juan gave some new rule to him,DO,5.359920501708984,7.546071767807007,7.288052320480347,3.4680237770080566,-4.502177756279707,DO
1228,Linda gave you a free something or other,Linda gave a free something or other to you,DO,2.030475616455078,6.789427399635315,1.6013081073760986,5.065236434340477,6.599246595054865,DO
1229,Linda gave them so much,Linda gave so much to them,DO,1.9983139038085938,-1.0840044021606445,2.7106479704380035,0.3703044354915619,-1.093910263851285,DO
1230,Juan sold you something,Juan sold something to you,DO,2.0211257934570312,-1.8792470693588257,5.162870168685913,1.9569605588912964,-1.2620828598737717,DO
1231,John sold you the newspaper and carpet cleaning and roof repair,John sold the newspaper and carpet cleaning and roof repair to you,DO,0.8001937866210938,-5.344259858131409,1.2740943431854248,6.888544201850891,-2.1053585670888424,DO
1232,"Maria told me this, this, this, this","Maria told this, this, this, this to me",DO,4.694221496582031,5.8460752964019775,6.500298514962196,8.850129425525665,10.627010330557823,DO
1233,Linda gave them a good smack,Linda gave a good smack to them,DO,9.102680206298828,3.007782459259033,7.6542370319366455,5.75909686088562,7.733497627079487,DO
1234,Alice mailed them a check,Alice mailed a check to them,PD,2.454540252685547,2.025801181793213,2.3439918756484985,2.1315356492996216,3.50228279363364,DO
1235,Juan mailed you a check,Juan mailed a check to you,DO,1.0518741607666016,-3.735121011734009,2.5635122060775757,2.170960307121277,0.9511223034933209,DO
1236,Alice mailed them a signed receipt,Alice mailed a signed receipt to them,DO,5.370391845703125,2.991981029510498,4.72786819934845,2.832128345966339,3.506861832458526,DO
1237,Maria mailed them another check,Maria mailed another check to them,DO,3.7787399291992188,1.0666735172271729,1.4507371187210083,2.668406128883362,1.764500466408208,DO
1238,It never cost them anything,It never cost anything to them,DO,2.984853744506836,2.9984771013259888,9.58342182636261,8.268959760665894,6.192898094654083,DO
1239,Maria owed them finance charges,Maria owed finance charges to them,DO,3.9631500244140625,0.2128913402557373,1.134450912475586,0.8479079008102417,1.8066023588180542,DO
1240,Bob brought them it,Bob brought it to them,PD,1.1316394805908203,-0.4415386915206909,-1.1201192140579224,-1.5740656852722168,-8.486105501651764,PD
1241,Juan told you that,Juan told that to you,DO,2.7454490661621094,2.722088098526001,5.4480637311935425,2.9414753913879395,-2.4627777338027954,DO
1242,Michael told you a little bit about what TI has as benefits,Michael told a little bit about what TI has as benefits to you,DO,4.725498199462891,12.586530804634094,5.114145144820213,3.7927414625883102,0.5524612292647362,DO
1243,Bob gave it a try,Bob gave a try to it,DO,3.4477691650390625,7.61533522605896,11.066449999809265,12.969121396541595,14.612015455961227,DO
