takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,DO_prob,PD_prob,BERT_ratio,BehavDOpreference,ngram_ratio,LSTM_ratio,GPT2_ratio,XLNet_ratio,GPT2_large_ratio,Big_LSTM_ratio
FALSE,FALSE,non-alternating,3,3,Bob reported the woman the news,Bob reported the news to the woman,def,1,shortDefinite,2554,83,-25.273883323185146,-21.958091018372215,-3.3157923048129305,9.714285714285714,-3.0208377838134766,-5.488241076469421,-4.023535251617432,2.3601231575012207,-7.642298102378845,-12.00168490409851
FALSE,FALSE,non-alternating,3,3,Alice reported a woman the news,Alice reported the news to a woman,def,1,shortIndefinite,2555,34,-39.92420250130817,-25.83210243936628,-14.092100061941892,16.692307692307693,-2.775585174560547,-6.146212100982666,-4.555445432662964,5.5855865478515625,-5.558292210102081,-12.669705390930176
FALSE,FALSE,non-alternating,3,3,Mary reported the man from work the information,Mary reported the information to the man from work,def,2,longDefinite,2556,84,-54.1487048570998,-30.04950469895266,-24.09920015814714,13.1,-0.32769203186035156,-4.037798285484314,-10.546857833862305,4.602777600288391,-6.373368049971759,-12.876530289649963
FALSE,FALSE,non-alternating,3,3,John reported a man from work the information,John reported the information to a man from work,def,2,longIndefinite,2557,35,-52.438306492054835,-27.963992075063288,-24.474314416991547,17.166666666666668,0.1961078643798828,-5.859745979309082,-12.594464302062988,1.7324104309082031,-10.668441832065582,-9.91642427444458
FALSE,FALSE,non-alternating,3,3,John reported her the information,John reported the information to her,def,2,pronoun,2558,85,-31.054619409609586,-19.50081017264165,-11.553809236967936,9.5,-0.3763408660888672,-4.667083501815796,-2.1348795890808105,3.2133641242980957,-6.065806686878204,-8.238255381584167
FALSE,FALSE,non-alternating,3,3,Mary reported the woman the information,Mary reported the information to the woman,def,2,shortDefinite,2559,36,-28.513122042641044,-22.574458872899413,-5.9386631697416306,7.5,-0.7542762756347656,-8.377002477645874,-4.672699928283691,1.424856960773468,-10.850703503005207,-10.945176124572754
FALSE,FALSE,non-alternating,3,3,Linda reported a woman the information,Linda reported the information to a woman,def,2,shortIndefinite,2560,87,-50.1962481335504,-29.124564585159533,-21.071683548390865,21.666666666666668,-0.5783042907714844,-8.535469770431519,-3.6064743995666504,2.758455514907837,-9.49707568064332,-12.913944721221924
FALSE,FALSE,non-alternating,3,3,Juan reported the man who was from work an idea,Juan reported an idea to the man who was from work,indef,3,longDefinite,2561,37,-58.21042237523943,-51.60221404558979,-6.608208329649642,12.272727272727273,-0.3789482116699219,-0.7348926067352295,-7.729628682136536,-2.8611934185028076,-8.292510032653809,-1.810534954071045
FALSE,FALSE,non-alternating,3,3,Juan reported a man who was from work an idea,Juan reported an idea to a man who was from work,indef,3,longIndefinite,2562,88,-55.158978385385126,-50.78851377195679,-4.370464613428339,13.363636363636363,0.8090705871582031,-0.9727119207382202,-6.298339605331421,-9.055400133132935,-9.122508645057678,-1.203528642654419
FALSE,FALSE,non-alternating,3,3,Mary reported him an idea,Mary reported an idea to him,indef,3,pronoun,2563,39,-35.45366066182032,-32.67579437466338,-2.7778662871569395,15.444444444444445,1.8888473510742188,-2.9814387559890747,0.7248256206512451,3.621334671974182,-3.4856172800064087,-13.2903733253479
FALSE,FALSE,non-alternating,3,3,Juan reported the woman an idea,Juan reported an idea to the woman,indef,3,shortDefinite,2564,89,-37.49511115066707,-38.6154959234409,1.120384772773832,31.8,-0.46753883361816406,-2.695476531982422,-3.1736788749694824,-8.514130592346191,-2.948433995246887,-5.336237668991089
FALSE,FALSE,non-alternating,3,3,Alice reported a woman an idea,Alice reported an idea to a woman,indef,3,shortIndefinite,2565,40,-46.4135521594435,-39.486162753310055,-6.927389406133443,5.4,-0.3219928741455078,-3.598372459411621,-1.3209717273712158,-5.304156541824341,-2.553046703338623,-10.515900611877441
FALSE,FALSE,non-alternating,3,3,Michael reported the man who was wearing the hat some numbers,Michael reported some numbers to the man who was wearing the hat,indef,4,longDefinite,2566,90,-43.75676165474579,-39.23953817971051,-4.51722347503528,12.11111111111111,-0.9184722900390625,-4.317230582237244,-8.86107861995697,-6.0725579261779785,-9.918420195579529,-0.8557088375091553
FALSE,FALSE,non-alternating,3,3,Michael reported a man who was from work some numbers,Michael reported some numbers to a man who was from work,indef,4,longIndefinite,2567,41,-62.577051151078194,-50.54978643707,-12.027264714008197,11.615384615384615,0.49333953857421875,-5.7501349449157715,-5.3004056215286255,6.728417873382568,-10.108564019203186,-11.012934446334839
FALSE,FALSE,non-alternating,3,3,Michael reported her some numbers,Michael reported some numbers to her,indef,4,pronoun,2568,92,-41.59779067290947,-33.88413191307336,-7.7136587598361075,27.384615384615383,1.2657432556152344,-1.383103370666504,0.791966438293457,9.37245798110962,-2.807002544403076,-4.510504841804504
FALSE,FALSE,non-alternating,3,3,Mary reported the man some numbers,Mary reported some numbers to the man,indef,4,shortDefinite,2569,42,-38.59525811765343,-40.24586060689762,1.6506024892441928,13.181818181818182,0.6760578155517578,-2.6544090509414673,-4.478264212608337,2.562981367111206,-5.38260555267334,-8.65598452091217
FALSE,FALSE,non-alternating,3,3,John reported a woman some numbers,John reported some numbers to a woman,indef,4,shortIndefinite,2570,93,-49.429339348338544,-40.121305824723095,-9.30803352361545,25.5,0.28417015075683594,-3.648043632507324,-2.1993460655212402,0.14603757858276367,-2.600698709487915,-2.3902320861816406
FALSE,FALSE,non-alternating,3,3,Linda reported the woman who was wearing the hat something,Linda reported something to the woman who was wearing the hat,something,5,longDefinite,2571,44,-42.45167715009302,-34.26237801479874,-8.189299135294277,7.071428571428571,0.7048110961914062,-6.359360754489899,-7.1041213274002075,1.884941577911377,-11.234547853469849,-2.476031541824341
FALSE,FALSE,non-alternating,3,3,Juan reported a woman wearing a hat something,Juan reported something to a woman wearing a hat,something,5,longIndefinite,2572,94,-45.202851463574916,-36.298305285628885,-8.904546177946031,19.5,2.6447925567626953,-7.555070579051971,-4.056588172912598,6.485884666442871,-7.21321028470993,9.755191206932068
FALSE,FALSE,non-alternating,3,3,John reported her something,John reported something to her,something,5,pronoun,2573,45,-32.077328176703304,-25.631231732433662,-6.446096444269642,11.0,1.5992889404296875,-4.778210520744324,1.2776768207550049,0.6724634170532227,-3.677928924560547,1.0840942859649658
FALSE,FALSE,non-alternating,3,3,Michael reported the woman something,Michael reported something to the woman,something,5,shortDefinite,2574,95,-34.03103773272596,-30.084584061522037,-3.946453671203926,14.0,1.3293991088867188,-5.725911498069763,-5.699290633201599,-0.09056520462036133,-9.085458040237427,3.2412549257278442
FALSE,FALSE,non-alternating,3,3,Alice reported a woman something,Alice reported something to a woman,something,5,shortIndefinite,2575,46,-51.9220354440622,-36.89663125271909,-15.025404191343114,2.4166666666666665,1.8023052215576172,-5.245790243148804,-2.2843780517578125,4.468077063560486,-6.581107139587402,0.4118838310241699
FALSE,FALSE,non-alternating,4,4,Michael explained the woman wearing the hat the problem,Michael explained the problem to the woman wearing the hat,def,1,longDefinite,2576,97,-34.736448983079754,-25.367514072480844,-9.36893491059891,17.8,-1.5786514282226562,-9.439954996109009,-10.822103202342987,3.54646897315979,-8.946374505758286,-10.755272030830383
FALSE,FALSE,non-alternating,4,4,Juan explained a man who was wearing a hat the problem,Juan explained the problem to a man who was wearing a hat,def,1,longIndefinite,2577,47,-35.697688326006755,-19.267207185388543,-16.430481140618213,7.444444444444445,-4.486270904541016,-12.661628007888794,-15.101946532726288,6.53670597076416,-10.288378059864044,-17.676131546497345
FALSE,FALSE,non-alternating,4,4,Maria explained him the problem,Maria explained the problem to him,def,1,pronoun,2578,98,-22.018840162782,-15.259382990188897,-6.759457172593102,34.55555555555556,-0.8466377258300781,-4.858236312866211,-2.830514907836914,-3.431556463241577,-3.3797186613082886,-12.930289387702942
FALSE,FALSE,non-alternating,4,4,Juan explained the woman the problem,Juan explained the problem to the woman,def,1,shortDefinite,2579,48,-29.172238784376532,-19.987829245626926,-9.184409538749605,13.333333333333334,-0.6707267761230469,-2.9622398614883423,-5.617594480514526,-1.265170857310295,-9.911911845207214,-17.354660511016846
FALSE,FALSE,non-alternating,4,4,Juan explained a man the problem,Juan explained the problem to a man,def,1,shortIndefinite,2580,99,-41.42449089162983,-23.28019119356759,-18.14429969806224,8.363636363636363,-2.3709373474121094,-4.034280776977539,-8.531683683395386,2.584617853164673,-4.496975660324097,-16.3289053440094
FALSE,FALSE,non-alternating,4,4,John explained the man wearing the hat the story,John explained the story to the man wearing the hat,def,2,longDefinite,2581,50,-31.573417679523118,-25.478074669255875,-6.095343010267243,13.333333333333334,-0.8435554504394531,-7.073302984237671,-7.92579859495163,3.5552693605422974,-8.93787568807602,-14.8812175989151
FALSE,FALSE,non-alternating,4,4,Maria explained a man wearing a hat the story,Maria explained the story to a man wearing a hat,def,2,longIndefinite,2582,0,-38.11192192393355,-23.46566781681031,-14.64625410712324,7.444444444444445,-2.7885360717773438,-9.89712119102478,-11.360577464103699,6.331864595413208,-10.58976885676384,-16.083626866340637
FALSE,FALSE,non-alternating,4,4,Linda explained him the story,Linda explained the story to him,def,2,pronoun,2583,51,-25.399117449996993,-15.76803891651798,-9.631078533479013,15.454545454545455,0.5936203002929688,-4.563073515892029,-1.948622226715088,3.788235664367676,-4.289560079574585,-9.615979075431824
FALSE,FALSE,non-alternating,4,4,Juan explained the woman the story,Juan explained the story to the woman,def,2,shortDefinite,2584,2,-29.600946675171144,-21.48700757685583,-8.113939098315313,8.5,-0.16865921020507812,-4.007444262504578,-2.789689540863037,1.3755858689546585,-8.83840274810791,-13.510923147201538
FALSE,FALSE,non-alternating,4,4,Mary explained a woman the story,Mary explained the story to a woman,def,2,shortIndefinite,2585,52,-42.25748805666808,-22.008160368772224,-20.249327687895857,4.076923076923077,-2.4190921783447266,-7.892772436141968,-5.565545082092285,4.298807621002197,-6.690113186836243,-10.033504962921143
FALSE,FALSE,non-alternating,4,4,Maria explained the woman wearing the hat an idea,Maria explained an idea to the woman wearing the hat,indef,3,longDefinite,2586,3,-38.83070155279711,-37.56718962771993,-1.2635119250771822,5.0,1.1898193359375,-5.8282777070999146,-4.824931800365448,-8.662321090698242,-4.855938911437988,-6.159851789474487
FALSE,FALSE,non-alternating,4,4,Maria explained a woman from work an idea,Maria explained an idea to a woman from work,indef,3,longIndefinite,2587,53,-50.05849913484417,-37.84085831348784,-12.217640821356326,3.923076923076923,0.046215057373046875,-2.4690208435058594,-5.68854546546936,-2.8428549766540527,-4.699760913848877,-11.798481941223145
FALSE,FALSE,non-alternating,4,4,Bob explained her an idea,Bob explained an idea to her,indef,3,pronoun,2588,4,-30.36518954159692,-22.748414987465367,-7.616774554131553,16.76923076923077,2.408170700073242,-1.909151554107666,-0.7276480197906494,3.933026075363159,-3.5223402976989746,-3.984665036201477
FALSE,FALSE,non-alternating,4,4,Bob explained the woman an idea,Bob explained an idea to the woman,indef,3,shortDefinite,2589,55,-29.73513265582733,-26.000942521262914,-3.7341901345644146,8.666666666666666,1.2630615234375,-2.8903671503067017,-1.0953402519226074,-6.009551286697388,-3.2823565006256104,-5.514125108718872
FALSE,FALSE,non-alternating,4,4,Alice explained a man an idea,Alice explained an idea to a man,indef,3,shortIndefinite,2590,5,-39.992888532578945,-30.955635014921427,-9.037253517657518,4.181818181818182,0.09397506713867188,-2.2995543479919434,-5.053539276123047,-4.343685150146484,-2.1619186401367188,-11.845753192901611
FALSE,FALSE,non-alternating,4,4,Michael explained the man who was from work some headlines,Michael explained some headlines to the man who was from work,indef,4,longDefinite,2591,56,-63.2313175376039,-53.86696006159764,-9.364357476006262,4.076923076923077,1.5957717895507812,1.6252681016921997,-1.5234986543655396,-1.080049753189087,-4.911453366279602,-1.238298773765564
FALSE,FALSE,non-alternating,4,4,Maria explained a man who was wearing a hat some headlines,Maria explained some headlines to a man who was wearing a hat,indef,4,longIndefinite,2592,7,-50.64216071763076,-43.73494417313486,-6.9072165444958955,5.6,-1.2899055480957031,-1.8781532049179077,-4.381123572587967,-0.4607870578765869,-7.091930538415909,-10.026268303394318
FALSE,FALSE,non-alternating,4,4,Bob explained her some headlines,Bob explained some headlines to her,indef,4,pronoun,2593,57,-47.803461292758584,-35.3552723901812,-12.448188902577385,15.0,2.8650760650634766,-2.6131726503372192,1.4305195808410645,7.838924169540405,-3.3230230808258057,-0.8920324444770813
FALSE,FALSE,non-alternating,4,4,Alice explained the woman some headlines,Alice explained some headlines to the woman,indef,4,shortDefinite,2594,8,-49.92479554959573,-42.95260934275575,-6.972186206839979,4.363636363636363,1.5865898132324219,-1.9696717262268066,0.8681304454803467,2.1923937797546387,-2.6367807388305664,-2.885032892227173
FALSE,FALSE,non-alternating,4,4,Linda explained a man some headlines,Linda explained some headlines to a man,indef,4,shortIndefinite,2595,58,-56.714445006335154,-47.57530207489617,-9.139142931438982,7.666666666666667,0.16561317443847656,-1.4536902904510498,-0.299884557723999,-0.19060683250427246,-1.4162356853485107,-10.446472883224487
FALSE,FALSE,non-alternating,4,4,Michael explained the woman who was wearing the hat something,Michael explained something to the woman who was wearing the hat,something,5,longDefinite,2596,9,-43.06558554782532,-27.267568682611454,-15.798016865213867,6.0,1.3973503112792969,-4.838734865188599,-9.688242018222809,0.511864185333252,-9.460481762886047,-4.0259875655174255
FALSE,FALSE,non-alternating,4,4,Linda explained a man wearing a hat something,Linda explained something to a man wearing a hat,something,5,longIndefinite,2597,60,-46.06051347916946,-31.125544982845895,-14.934968496323563,13.416666666666666,0.8141555786132812,-5.742480993270874,-9.21091228723526,2.648129463195801,-7.179748564958572,-20.23237282037735
FALSE,FALSE,non-alternating,4,4,Alice explained him something,Alice explained something to him,something,5,pronoun,2598,10,-26.743341533001512,-22.294326750095934,-4.449014782905579,14.0,2.7482376098632812,-4.982397079467773,-2.61242413520813,-0.6751015186309814,-4.762180924415588,-13.582560420036316
FALSE,FALSE,non-alternating,4,4,Mary explained the woman something,Mary explained something to the woman,something,5,shortDefinite,2599,61,-31.421465039486066,-22.835365224513225,-8.58609981497284,17.8,2.021942138671875,-5.902545809745789,-6.836607217788696,-6.000448703765869,-8.122959971427917,-9.355178475379944
FALSE,FALSE,non-alternating,4,4,Michael explained a man something,Michael explained something to a man,something,5,shortIndefinite,2600,12,-49.029914455488324,-31.188280610833317,-17.841633844655007,0.8333333333333334,1.0529766082763672,-4.993450880050659,-7.1798436641693115,4.999939441680908,-6.623705863952637,-2.8349852561950684
FALSE,FALSE,non-alternating,5,5,Mary raised the woman who was from work the problem,Mary raised the problem to the woman who was from work,def,1,longDefinite,2601,62,-55.1502422853373,-46.98477333621122,-8.16546894912608,5.0,-1.0166969299316406,-2.901194214820862,-1.9532337188720703,0.7959244251251221,-4.099655628204346,-10.192474722862244
FALSE,FALSE,non-alternating,5,5,John raised a man who was from work the problem,John raised the problem to a man who was from work,def,1,longIndefinite,2602,13,-56.700252460315824,-42.973990235244855,-13.726262225070968,1.6666666666666667,-0.9277915954589844,-3.6333203315734863,-3.036221981048584,-0.6777355670928955,-1.4521543979644775,-3.005625367164612
FALSE,FALSE,non-alternating,5,5,Michael raised her the problem,Michael raised the problem to her,def,1,pronoun,2603,63,-35.56674259668216,-27.168935910682194,-8.397806685999967,20.444444444444443,0.3269386291503906,-2.6978543996810913,-0.7532749176025391,4.153928756713867,-0.15608668327331543,-3.6243897676467896
FALSE,FALSE,non-alternating,5,5,Bob raised the woman the problem,Bob raised the problem to the woman,def,1,shortDefinite,2604,14,-38.75553405517712,-33.81464516406413,-4.940888891112991,4.1,-0.5856704711914062,-2.2654998302459717,-2.557869553565979,11.412365198135376,-3.497226357460022,-2.016308069229126
FALSE,FALSE,non-alternating,5,5,Michael raised a woman the problem,Michael raised the problem to a woman,def,1,shortIndefinite,2605,65,-46.97691234014928,-36.874146801419556,-10.102765538729727,6.181818181818182,-1.3705883026123047,-4.882261514663696,-3.863316774368286,7.588260889053345,-0.32970404624938965,-3.762390613555908
FALSE,FALSE,non-alternating,5,5,Juan raised the woman who was from work the ladder,Juan raised the ladder to the woman who was from work,def,2,longDefinite,2606,15,-63.691219608299434,-46.189683790144045,-17.50153581815539,8.090909090909092,-0.36785888671875,-5.568482339382172,-5.8633153438568115,-4.485548377037048,-2.5244709849357605,-3.4833991527557373
FALSE,FALSE,non-alternating,5,5,Juan raised a woman from work the ladder,Juan raised the ladder to a woman from work,def,2,longIndefinite,2607,66,-67.93865009816363,-50.92357468348928,-17.015075414674357,20.90909090909091,0.31476593017578125,-4.0143938064575195,-1.1138474941253662,11.065153121948242,-1.4974669218063354,3.6552573442459106
FALSE,FALSE,non-alternating,5,5,Maria raised him the ladder,Maria raised the ladder to him,def,2,pronoun,2608,16,-33.37833553401288,-25.34833709098166,-8.029998443031218,30.5,2.1018753051757812,-1.7403058409690857,1.504220724105835,-7.002447724342346,2.118635892868042,-0.45190322399139404
FALSE,FALSE,non-alternating,5,5,Bob raised the man the ladder,Bob raised the ladder to the man,def,2,shortDefinite,2609,67,-37.39892897964455,-30.509698270238005,-6.889230709406547,36.333333333333336,0.6446933746337891,-3.964369773864746,-1.4104053974151611,6.275143027305603,-0.8069907426834106,-7.049922943115234
FALSE,FALSE,non-alternating,5,5,Bob raised a woman the ladder,Bob raised the ladder to a woman,def,2,shortIndefinite,2610,18,-48.16631275881082,-38.34220163768623,-9.824111121124588,16.22222222222222,0.4078216552734375,-8.204757332801819,-2.8033053874969482,2.312194585800171,-0.5304145812988281,-12.79614520072937
FALSE,FALSE,non-alternating,5,5,Juan raised the man who was from work a bucket,Juan raised a bucket to the man who was from work,indef,3,longDefinite,2611,68,-55.23977467161603,-50.247695020225365,-4.992079651390668,19.444444444444443,-0.09289932250976562,-0.8054207563400269,-3.108839273452759,-2.839879274368286,-2.5958153009414673,-10.45092523097992
FALSE,FALSE,non-alternating,5,5,Alice raised a man from work a bucket,Alice raised a bucket to a man from work,indef,3,longIndefinite,2612,19,-65.5041076913476,-46.0552454610588,-19.448862230288796,26.77777777777778,1.7627754211425781,-0.9066941738128662,0.7429935932159424,2.6363184452056885,-0.8531808853149414,-4.920912027359009
FALSE,FALSE,non-alternating,5,5,Mary raised him a bucket,Mary raised a bucket to him,indef,3,pronoun,2613,70,-36.05078227305785,-29.52918446820695,-6.521597804850899,29.666666666666668,2.8848876953125,-2.0133681297302246,4.0605034828186035,-1.152846097946167,-2.4800515174865723,2.1026339530944824
FALSE,FALSE,non-alternating,5,5,Michael raised the woman a bucket,Michael raised a bucket to the woman,indef,3,shortDefinite,2614,20,-34.73771838040557,-35.57074446597835,0.8330260855727829,24.4,0.5824184417724609,-1.9484294652938843,0.1527557373046875,9.83735990524292,-1.5325418710708618,0.4898703098297119
FALSE,FALSE,non-alternating,5,5,Maria raised a man a bucket,Maria raised a bucket to a man,indef,3,shortIndefinite,2615,71,-45.679364582989365,-38.6117339032935,-7.067630679695867,16.09090909090909,2.5054283142089844,-2.032487630844116,0.9075052738189697,7.3175481259822845,-0.8063971996307373,-2.2400407791137695
TRUE,FALSE,non-alternating,5,5,Alice raised the man who was from work her hand,Alice raised her hand to the man who was from work,indef,4,longDefinite,2616,21,-63.8100206812378,-32.47841207648162,-31.331608604756184,18.7,-1.8278045654296875,-4.3802419900894165,-9.37455666065216,-5.848860025405884,-13.21547919511795,-14.509113311767578
TRUE,FALSE,non-alternating,5,5,Maria raised a woman who was wearing a hat her hand,Maria raised her hand to a woman who was wearing a hat,indef,4,longIndefinite,2617,72,-46.04298119083978,-22.697695101203863,-23.34528608963592,6.454545454545454,-1.425933837890625,-5.976063072681427,-12.087603867053986,-11.763835430145264,-10.674116432666779,-19.09060311317444
TRUE,FALSE,non-alternating,5,5,Mary raised him her hand,Mary raised her hand to him,indef,4,pronoun,2618,23,-33.23665744194295,-15.833876591699664,-17.40278085024329,17.333333333333332,2.355344772338867,-4.056542873382568,-2.1793957948684692,-6.505024671554565,-2.4809892177581787,-8.81131625175476
TRUE,FALSE,non-alternating,5,5,Alice raised the woman her hand,Alice raised her hand to the woman,indef,4,shortDefinite,2619,73,-29.887491439003497,-20.720831250073388,-9.16666018893011,9.363636363636363,0.07183265686035156,-2.8849657773971558,-3.026587963104248,-7.955174207687378,-8.231083810329437,-6.3552329540252686
TRUE,FALSE,non-alternating,5,5,Mary raised a man her hand,Mary raised her hand to a man,indef,4,shortIndefinite,2620,24,-47.027802041731775,-24.064086218830198,-22.963715822901577,12.2,0.5755386352539062,-2.1822216510772705,-5.282200455665588,-1.7398505210876465,-4.246424674987793,-5.23466157913208
FALSE,FALSE,non-alternating,5,5,Mary raised the man who was from work something,Mary raised something to the man who was from work,something,5,longDefinite,2621,75,-52.813002383336425,-50.74327117379289,-2.0697312095435336,15.916666666666666,1.6486282348632812,2.323043465614319,-1.8795729875564575,4.573012351989746,-1.7974612712860107,-5.418158531188965
FALSE,FALSE,non-alternating,5,5,John raised a woman who was wearing a hat something,John raised something to a woman who was wearing a hat,something,5,longIndefinite,2622,25,-44.43120730156079,-38.18055488029495,-6.2506524212658405,25.818181818181817,0.9056987762451172,-1.1855194568634033,0.45212823152542114,-2.201091766357422,0.1493663787841797,5.545078635215759
FALSE,FALSE,non-alternating,5,5,Bob raised her something,Bob raised something to her,something,5,pronoun,2623,76,-36.81178838957567,-30.78490034257993,-6.026888046995737,29.0,1.9329147338867188,-3.5164847373962402,-0.48368263244628906,4.4104814529418945,0.677222728729248,3.12020742893219
FALSE,FALSE,non-alternating,5,5,Michael raised the man something,Michael raised something to the man,something,5,shortDefinite,2624,26,-37.73423202277627,-29.89875220414251,-7.8354798186337575,35.888888888888886,1.7015323638916016,-0.6785000562667847,-2.6323606967926025,0.48442745208740234,-1.807417631149292,1.8616364002227783
FALSE,FALSE,non-alternating,5,5,Linda raised a man something,Linda raised something to a man,something,5,shortIndefinite,2625,77,-48.16026689019054,-46.36722817143891,-1.7930387187516317,31.444444444444443,2.660989761352539,-2.7264727354049683,0.7635648250579834,3.241711378097534,-1.1886167526245117,-3.790844440460205
FALSE,FALSE,non-alternating,6,6,Michael returned the man from work the book,Michael returned the book to the man from work,def,1,longDefinite,2626,28,-45.78593830438331,-29.85107876569964,-15.934859538683668,10.0,0.11321640014648438,-1.690361499786377,-7.7734774351119995,1.6686697006225586,-6.182826340198517,-9.479424476623535
FALSE,FALSE,non-alternating,6,6,Juan returned a woman wearing a hat the book,Juan returned the book to a woman wearing a hat,def,1,longIndefinite,2627,78,-56.02155785611831,-31.19710262992885,-24.824455226189457,8.2,-1.6758613586425781,-10.94589614868164,-8.998808920383453,8.143864154815674,-10.819290220737457,1.8846701383590698
FALSE,FALSE,non-alternating,6,6,John returned her the book,John returned the book to her,def,1,pronoun,2628,29,-33.362431620946154,-17.026148951787036,-16.336282669159118,20.0,-0.9000930786132812,-4.595109403133392,-1.5189532041549683,0.8140370845794678,-2.211045503616333,-7.723837375640869
FALSE,FALSE,non-alternating,6,6,Juan returned the man the book,Juan returned the book to the man,def,1,shortDefinite,2629,79,-27.002767205471173,-22.189349970489275,-4.813417234981898,11.818181818181818,0.268157958984375,-3.911170721054077,-6.262591242790222,5.383899807929993,-4.148880064487457,2.0146732330322266
FALSE,FALSE,non-alternating,6,6,John returned a man the book,John returned the book to a man,def,1,shortIndefinite,2630,30,-40.154291294980794,-30.363208712544292,-9.791082582436502,28.6,0.03725433349609375,-6.919091641902924,-5.592614531517029,8.296393871307373,-1.6423311233520508,-3.76377534866333
FALSE,FALSE,non-alternating,6,6,Juan returned the man wearing the hat the shirt,Juan returned the shirt to the man wearing the hat,def,2,longDefinite,2631,81,-51.60505273623858,-32.37238750810502,-19.232665228133556,8.583333333333334,0.2541084289550781,-8.322903394699097,-8.069912195205688,4.859280943870544,-10.207541465759277,-10.168096899986267
FALSE,FALSE,non-alternating,6,6,Bob returned a woman who was from work the shirt,Bob returned the shirt to a woman who was from work,def,2,longIndefinite,2632,31,-60.068157309666276,-44.52748281531967,-15.540674494346604,5.444444444444445,0.5849723815917969,-4.988903522491455,-10.27128267288208,-1.6356594562530518,-10.132728338241577,-16.215632438659668
FALSE,FALSE,non-alternating,6,6,Juan returned her the shirt,Juan returned the shirt to her,def,2,pronoun,2633,82,-42.342208999267314,-25.566790526470868,-16.775418472796446,23.77777777777778,1.0598812103271484,-5.046544194221497,-5.189312696456909,4.081865549087524,-3.491896867752075,8.47105097770691
FALSE,FALSE,non-alternating,6,6,Juan returned the man the shirt,Juan returned the shirt to the man,def,2,shortDefinite,2634,33,-27.615027980413288,-24.14066129300045,-3.4743666874128394,7.6,1.5105323791503906,-2.149527668952942,-6.14108681678772,5.984091520309448,-2.6532737016677856,-1.5710570812225342
FALSE,FALSE,non-alternating,6,6,Alice returned a man the shirt,Alice returned the shirt to a man,def,2,shortIndefinite,2635,83,-42.855646970449015,-36.22632531123236,-6.629321659216657,11.928571428571429,1.342660903930664,-1.7867177724838257,-7.414744138717651,0.8223903179168701,-2.4118727445602417,-9.625147104263306
FALSE,FALSE,non-alternating,6,6,John returned the man from work some containers,John returned some containers to the man from work,indef,3,longDefinite,2636,34,-50.48695082659833,-44.35689689218998,-6.130053934408352,20.23076923076923,0.9003562927246094,-0.7798251509666443,-4.376514315605164,-3.579446792602539,-8.627524137496948,-11.197508215904236
FALSE,FALSE,non-alternating,6,6,Michael returned a man from work some containers,Michael returned some containers to a man from work,indef,3,longIndefinite,2637,84,-54.81002493016422,-41.980186256812885,-12.829838673351333,6.0,1.2681999206542969,-1.6847025156021118,-1.8706097602844238,3.2665960788726807,-8.679241061210632,-11.968670129776001
FALSE,FALSE,non-alternating,6,6,Linda returned him some containers,Linda returned some containers to him,indef,3,pronoun,2638,35,-47.50383068877272,-34.39531736954814,-13.108513319224585,20.5,2.4715499877929688,-0.7980613708496094,1.2727670669555664,6.889557838439941,-2.192402958869934,2.38575541973114
FALSE,FALSE,non-alternating,6,6,John returned the man some containers,John returned some containers to the man,indef,3,shortDefinite,2639,86,-38.65935473027639,-35.6016876277281,-3.0576671025482938,20.833333333333332,0.9109687805175781,0.5238845944404602,-3.075156807899475,-1.136601209640503,-1.8857948780059814,-6.909830570220947
FALSE,FALSE,non-alternating,6,6,Mary returned a woman some containers,Mary returned some containers to a woman,indef,3,shortIndefinite,2640,36,-51.01840870571323,-46.36602250451688,-4.65238620119635,15.333333333333334,0.5347366333007812,-2.466762900352478,-2.4599844217300415,4.045558452606201,-3.848829746246338,0.6728734970092773
FALSE,FALSE,non-alternating,6,6,John returned the man who was wearing the hat a favor,John returned a favor to the man who was wearing the hat,indef,4,longDefinite,2641,87,-28.791907238774,-32.248278709943406,3.4563714711694047,15.0,-2.0659866333007812,-4.9223552942276,-6.014607906341553,-1.9431315660476685,-7.083081781864166,-16.552979946136475
FALSE,FALSE,non-alternating,6,6,Alice returned a man who was wearing a hat a favor,Alice returned a favor to a man who was wearing a hat,indef,4,longIndefinite,2642,38,-30.126835121773183,-32.87486267276108,2.7480275509878993,8.88888888888889,-1.7247428894042969,-7.086400926113129,-6.504142343997955,4.482312545180321,-6.437303990125656,-24.012801468372345
FALSE,FALSE,non-alternating,6,6,John returned her a favor,John returned a favor to her,indef,4,pronoun,2643,88,-33.74815137195401,-32.443088670261204,-1.3050627016928047,37.63636363636363,-0.6696128845214844,-4.762011528015137,-0.2831265926361084,5.229084014892578,-1.8682316541671753,-9.450994670391083
FALSE,FALSE,non-alternating,6,6,Michael returned the woman a favor,Michael returned a favor to the woman,indef,4,shortDefinite,2644,39,-34.346319166128524,-32.96249973773956,-1.3838194283889607,35.3,-0.12177658081054688,-2.838515520095825,-1.841512680053711,2.547281503677368,-0.6239628791809082,1.1146275997161865
